Country Name,Country Code,Time,Time Code,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e) [EN.GHG.CO2.MT.CE.AR5],"GDP per capita, PPP (constant 2021 international $) [NY.GDP.PCAP.PP.KD]","Population, total [SP.POP.TOTL]"
South Sudan,SSD,2015,YR2015,..,..,11107561
South Sudan,SSD,2016,YR2016,..,..,10830102
South Sudan,SSD,2017,YR2017,..,..,10259154
South Sudan,SSD,2018,YR2018,..,..,10122977
South Sudan,SSD,2019,YR2019,..,..,10423384
South Sudan,SSD,2020,YR2020,..,..,10698467
South Sudan,SSD,2021,YR2021,..,..,10865780
South Sudan,SSD,2022,YR2022,..,..,11021177
South Sudan,SSD,2023,YR2023,..,..,11483374
Spain,ESP,1992,YR1992,247.7517,32611.6005294668,39157685
Spain,ESP,1993,YR1993,233.1051,32108.2866896347,39361262
Spain,ESP,1994,YR1994,243.9679,32717.3510253176,39549108
Spain,ESP,1995,YR1995,256.4464,33471.4718897766,39724050
Spain,ESP,1996,YR1996,247.4537,34201.4592249737,39889852
Spain,ESP,1997,YR1997,267.1066,35280.1916202807,40057389
Spain,ESP,1998,YR1998,275.1191,36645.9648392271,40223509
Spain,ESP,1999,YR1999,297.102,38106.8667929639,40386875
Spain,ESP,2000,YR2000,313.2399,39909.8170806382,40567864
Spain,ESP,2001,YR2001,313.9155,41187.0576737587,40850412
Spain,ESP,2002,YR2002,331.3246,41728.3137852465,41431558
Spain,ESP,2003,YR2003,339.7315,42184.993312716,42187645
Spain,ESP,2004,YR2004,355.4424,42754.738287776,42921895
Spain,ESP,2005,YR2005,370.4278,43531.4111410048,43653155
Spain,ESP,2006,YR2006,361.5215,44532.4224976759,44397319
Spain,ESP,2007,YR2007,374.6869,45260.367198629,45226803
Spain,ESP,2008,YR2008,343.0931,44885.7704707813,45954106
Spain,ESP,2009,YR2009,303.7758,42813.5158051135,46362946
Spain,ESP,2010,YR2010,291.2431,42656.9638668395,46576897
Spain,ESP,2011,YR2011,293.1618,42233.6537921191,46742697
Spain,ESP,2012,YR2012,287.3971,40996.9852726765,46773055
Spain,ESP,2013,YR2013,260.5978,40544.460428676,46620045
Spain,ESP,2014,YR2014,258.0155,41284.1684024534,46480882
Spain,ESP,2015,YR2015,275.0786,42994.0090725921,46444832
Spain,ESP,2016,YR2016,266.5311,44210.0091808111,46484062
Spain,ESP,2017,YR2017,281.6954,45383.7598564973,46593236
Spain,ESP,2018,YR2018,275.1301,46267.7980137549,46797754
Spain,ESP,2019,YR2019,257.7259,46837.8205371836,47134837
Spain,ESP,2020,YR2020,218.7442,41510.4543224249,47365655
Spain,ESP,2021,YR2021,237.5869,44237.8298016785,47415794
Spain,ESP,2022,YR2022,235.4712,46633.7531065409,47759127
Spain,ESP,2023,YR2023,217.2617,47298.4121876661,48347910
Sri Lanka,LKA,1992,YR1992,5.5101,4866.23941153137,16739284
Sri Lanka,LKA,1993,YR1993,5.3943,5114.43630396951,17025918
Sri Lanka,LKA,1994,YR1994,6.2212,5322.72963127148,17275773
Sri Lanka,LKA,1995,YR1995,6.2415,5523.31225393965,17564068
Sri Lanka,LKA,1996,YR1996,8.8088,5624.02393650599,17905018
Sri Lanka,LKA,1997,YR1997,8.786,5871.72297557268,18248200
Sri Lanka,LKA,1998,YR1998,9.073,6032.62212630498,18596003
Sri Lanka,LKA,1999,YR1999,10.0261,6176.23548455949,18944731
Sri Lanka,LKA,2000,YR2000,11.4648,6428.61341890463,19293054
Sri Lanka,LKA,2001,YR2001,11.3723,6230.03051864853,19600362
Sri Lanka,LKA,2002,YR2002,11.8969,6409.86278893446,19805752
Sri Lanka,LKA,2003,YR2003,12.8573,6741.01248849424,19951521
Sri Lanka,LKA,2004,YR2004,13.2768,7059.91098068568,20087605
Sri Lanka,LKA,2005,YR2005,14.4281,7452.74234124518,20216524
Sri Lanka,LKA,2006,YR2006,13.1925,7970.66491021045,20352411
Sri Lanka,LKA,2007,YR2007,14.1224,8454.2067533326,20492545
Sri Lanka,LKA,2008,YR2008,13.3032,8897.82686006864,20629378
Sri Lanka,LKA,2009,YR2009,12.7759,9156.31906483165,20756435
Sri Lanka,LKA,2010,YR2010,13.5168,9832.18622337307,20879089
Sri Lanka,LKA,2011,YR2011,15.9065,10618.4925999943,21009048
Sri Lanka,LKA,2012,YR2012,17.8929,11447.6937741445,21169458
Sri Lanka,LKA,2013,YR2013,14.8356,12249.7223350448,20585000
Sri Lanka,LKA,2014,YR2014,17.8791,12909.9663066055,20778000
Sri Lanka,LKA,2015,YR2015,19.7083,13329.7793437945,20970000
Sri Lanka,LKA,2016,YR2016,23.4839,13845.6146784784,21209000
Sri Lanka,LKA,2017,YR2017,23.4079,14578.6018622132,21444000
Sri Lanka,LKA,2018,YR2018,21.9799,14759.8248943303,21670000
Sri Lanka,LKA,2019,YR2019,23.9714,14637.4442911872,21803000
Sri Lanka,LKA,2020,YR2020,22.1594,13886.6513728651,21919000
Sri Lanka,LKA,2021,YR2021,22.7231,14316.1352225683,22156000
Sri Lanka,LKA,2022,YR2022,19.9802,13249.4085187153,22181000
Sri Lanka,LKA,2023,YR2023,20.518,13029.523937847,22037000
St. Kitts and Nevis,KNA,1992,YR1992,0.0278,14565.1141073058,40715
St. Kitts and Nevis,KNA,1993,YR1993,0.0336,15357.049791443,41242
St. Kitts and Nevis,KNA,1994,YR1994,0.0399,15964.5292493395,41776
St. Kitts and Nevis,KNA,1995,YR1995,0.0336,16605.3062403944,42326
St. Kitts and Nevis,KNA,1996,YR1996,0.0389,17349.6693381668,42877
St. Kitts and Nevis,KNA,1997,YR1997,0.0399,18298.4568019478,43428
St. Kitts and Nevis,KNA,1998,YR1998,0.0409,17973.4847445221,43998
St. Kitts and Nevis,KNA,1999,YR1999,0.0414,18301.3869489425,44601
St. Kitts and Nevis,KNA,2000,YR2000,0.0495,19851.3879791074,45248
St. Kitts and Nevis,KNA,2001,YR2001,0.0505,20660.0371506976,45761
St. Kitts and Nevis,KNA,2002,YR2002,0.0575,20824.7428521097,46020
St. Kitts and Nevis,KNA,2003,YR2003,0.0599,19938.0369212533,46176
St. Kitts and Nevis,KNA,2004,YR2004,0.0652,20672.6008810629,46315
St. Kitts and Nevis,KNA,2005,YR2005,0.0607,22625.0306560256,46437
St. Kitts and Nevis,KNA,2006,YR2006,0.0691,23271.6542739751,46569
St. Kitts and Nevis,KNA,2007,YR2007,0.0764,23342.7529981522,46706
St. Kitts and Nevis,KNA,2008,YR2008,0.0803,25912.8904086675,46835
St. Kitts and Nevis,KNA,2009,YR2009,0.0904,24987.4087047796,46916
St. Kitts and Nevis,KNA,2010,YR2010,0.0986,25011.1843719461,46846
St. Kitts and Nevis,KNA,2011,YR2011,0.0777,25393.8341857695,46886
St. Kitts and Nevis,KNA,2012,YR2012,0.0797,25127.7378374428,47033
St. Kitts and Nevis,KNA,2013,YR2013,0.0909,26546.5546957215,47069
St. Kitts and Nevis,KNA,2014,YR2014,0.0972,28545.8487626208,47089
St. Kitts and Nevis,KNA,2015,YR2015,0.1018,28745.2165294236,47087
St. Kitts and Nevis,KNA,2016,YR2016,0.1114,29883.2962582913,47075
St. Kitts and Nevis,KNA,2017,YR2017,0.1039,29965.2343163396,47050
St. Kitts and Nevis,KNA,2018,YR2018,0.1087,30592.9047143548,47008
St. Kitts and Nevis,KNA,2019,YR2019,0.1249,31496.5931147241,46952
St. Kitts and Nevis,KNA,2020,YR2020,0.1014,26707.1069326356,46870
St. Kitts and Nevis,KNA,2021,YR2021,0.1122,26896.617706598,46763
St. Kitts and Nevis,KNA,2022,YR2022,0.1127,29761.2753518753,46709
St. Kitts and Nevis,KNA,2023,YR2023,0.1188,30409.4041094129,46758
St. Lucia,LCA,1992,YR1992,0.0716,18166.0520215626,141617
St. Lucia,LCA,1993,YR1993,0.0698,18003.8776087266,143726
St. Lucia,LCA,1994,YR1994,0.0842,18020.3582191514,145890
St. Lucia,LCA,1995,YR1995,0.0828,18048.625882682,148208
St. Lucia,LCA,1996,YR1996,0.0821,18300.995327951,150436
St. Lucia,LCA,1997,YR1997,0.0843,17919.8804354578,152569
St. Lucia,LCA,1998,YR1998,0.0863,18786.8364896864,154677
St. Lucia,LCA,1999,YR1999,0.0875,19039.2997431691,156702
St. Lucia,LCA,2000,YR2000,0.0965,18818.7242123634,158616
St. Lucia,LCA,2001,YR2001,0.1034,17993.4829567934,160237
St. Lucia,LCA,2002,YR2002,0.0972,17911.4761703514,161641
St. Lucia,LCA,2003,YR2003,0.1132,18522.3541180618,162976
St. Lucia,LCA,2004,YR2004,0.1096,19715.6606960249,164239
St. Lucia,LCA,2005,YR2005,0.1151,19491.0510737035,165450
St. Lucia,LCA,2006,YR2006,0.1278,20550.8837088088,166639
St. Lucia,LCA,2007,YR2007,0.1382,20759.1263600506,167758
St. Lucia,LCA,2008,YR2008,0.1494,21651.0480999159,168808
St. Lucia,LCA,2009,YR2009,0.161,20907.1550613609,169869
St. Lucia,LCA,2010,YR2010,0.182,20848.8763273622,170906
St. Lucia,LCA,2011,YR2011,0.1409,21637.6831310471,171801
St. Lucia,LCA,2012,YR2012,0.1456,21515.7151180474,172587
St. Lucia,LCA,2013,YR2013,0.1665,20989.2166354026,173369
St. Lucia,LCA,2014,YR2014,0.1775,21214.3373868088,174138
St. Lucia,LCA,2015,YR2015,0.1821,21142.6248181466,174905
St. Lucia,LCA,2016,YR2016,0.1961,21775.1621571127,175646
St. Lucia,LCA,2017,YR2017,0.196,22422.6120380814,176342
St. Lucia,LCA,2018,YR2018,0.1871,22981.8034416012,177017
St. Lucia,LCA,2019,YR2019,0.312,22738.0109584032,177661
St. Lucia,LCA,2020,YR2020,0.2532,17141.9380711598,178250
St. Lucia,LCA,2021,YR2021,0.28,19101.1652956676,178522
St. Lucia,LCA,2022,YR2022,0.2812,22961.9622175008,178781
St. Lucia,LCA,2023,YR2023,0.2966,23403.4617661837,179285
St. Martin (French part),MAF,1992,YR1992,..,..,29081
St. Martin (French part),MAF,1993,YR1993,..,..,29282
St. Martin (French part),MAF,1994,YR1994,..,..,29413
St. Martin (French part),MAF,1995,YR1995,..,..,29470
St. Martin (French part),MAF,1996,YR1996,..,..,29443
St. Martin (French part),MAF,1997,YR1997,..,..,29323
St. Martin (French part),MAF,1998,YR1998,..,..,29107
St. Martin (French part),MAF,1999,YR1999,..,..,29284
St. Martin (French part),MAF,2000,YR2000,..,..,29996
St. Martin (French part),MAF,2001,YR2001,..,..,30803
St. Martin (French part),MAF,2002,YR2002,..,..,31604
St. Martin (French part),MAF,2003,YR2003,..,..,32395
St. Martin (French part),MAF,2004,YR2004,..,..,33171
St. Martin (French part),MAF,2005,YR2005,..,..,33928
St. Martin (French part),MAF,2006,YR2006,..,..,34658
St. Martin (French part),MAF,2007,YR2007,..,..,35337
St. Martin (French part),MAF,2008,YR2008,..,..,35958
St. Martin (French part),MAF,2009,YR2009,..,..,36502
St. Martin (French part),MAF,2010,YR2010,..,..,36856
St. Martin (French part),MAF,2011,YR2011,..,..,37069
St. Martin (French part),MAF,2012,YR2012,..,..,37276
St. Martin (French part),MAF,2013,YR2013,..,..,37419
St. Martin (French part),MAF,2014,YR2014,..,..,37450
St. Martin (French part),MAF,2015,YR2015,..,..,37369
St. Martin (French part),MAF,2016,YR2016,..,..,37175
St. Martin (French part),MAF,2017,YR2017,..,..,36837
St. Martin (French part),MAF,2018,YR2018,..,..,36012
St. Martin (French part),MAF,2019,YR2019,..,..,34267
St. Martin (French part),MAF,2020,YR2020,..,..,31786
St. Martin (French part),MAF,2021,YR2021,..,..,29961
St. Martin (French part),MAF,2022,YR2022,..,..,28870
St. Martin (French part),MAF,2023,YR2023,..,..,27515
St. Vincent and the Grenadines,VCT,1992,YR1992,0.0338,7897.28693667102,112509
St. Vincent and the Grenadines,VCT,1993,YR1993,0.0274,8216.47467848259,112735
St. Vincent and the Grenadines,VCT,1994,YR1994,0.0505,8100.81416487075,112918
St. Vincent and the Grenadines,VCT,1995,YR1995,0.0552,8720.01413260318,113047
St. Vincent and the Grenadines,VCT,1996,YR1996,0.0492,8826.69848847143,113119
St. Vincent and the Grenadines,VCT,1997,YR1997,0.0594,9134.31109693631,113141
St. Vincent and the Grenadines,VCT,1998,YR1998,0.0663,9504.64595017693,113180
St. Vincent and the Grenadines,VCT,1999,YR1999,0.0672,9746.23442696307,113366
St. Vincent and the Grenadines,VCT,2000,YR2000,0.0416,9890.36186597874,113545
St. Vincent and the Grenadines,VCT,2001,YR2001,0.0483,10067.1693846445,113501
St. Vincent and the Grenadines,VCT,2002,YR2002,0.0554,10619.3789117249,113347
St. Vincent and the Grenadines,VCT,2003,YR2003,0.0598,11350.5861772038,113141
St. Vincent and the Grenadines,VCT,2004,YR2004,0.0641,11849.6771273966,112835
St. Vincent and the Grenadines,VCT,2005,YR2005,0.0659,12186.1430110348,112450
St. Vincent and the Grenadines,VCT,2006,YR2006,0.0728,13089.5502880899,112014
St. Vincent and the Grenadines,VCT,2007,YR2007,0.0779,13583.0816522314,111531
St. Vincent and the Grenadines,VCT,2008,YR2008,0.0813,13699.8299860713,111028
St. Vincent and the Grenadines,VCT,2009,YR2009,0.1239,13574.5964720605,110508
St. Vincent and the Grenadines,VCT,2010,YR2010,0.0968,13032.4934755075,109959
St. Vincent and the Grenadines,VCT,2011,YR2011,0.0685,13025.7410991377,109349
St. Vincent and the Grenadines,VCT,2012,YR2012,0.0872,13252.3178474081,108736
St. Vincent and the Grenadines,VCT,2013,YR2013,0.0821,13654.1224367663,108135
St. Vincent and the Grenadines,VCT,2014,YR2014,0.092,13901.9704473343,107535
St. Vincent and the Grenadines,VCT,2015,YR2015,0.0949,14365.6994724881,106960
St. Vincent and the Grenadines,VCT,2016,YR2016,0.101,15047.2476945614,106349
St. Vincent and the Grenadines,VCT,2017,YR2017,0.109,15364.3640486621,105663
St. Vincent and the Grenadines,VCT,2018,YR2018,0.1017,15963.6229080985,104926
St. Vincent and the Grenadines,VCT,2019,YR2019,0.1014,16186.3452529407,104167
St. Vincent and the Grenadines,VCT,2020,YR2020,0.0822,15677.5874667057,103526
St. Vincent and the Grenadines,VCT,2021,YR2021,0.091,15900.9765805992,102841
St. Vincent and the Grenadines,VCT,2022,YR2022,0.0913,17172.2076165046,102046
St. Vincent and the Grenadines,VCT,2023,YR2023,0.0963,18335.2120818044,101323
Sudan,SDN,1992,YR1992,4.6797,2709.7900390625,22927355
Sudan,SDN,1993,YR1993,3.3436,2777.27490234375,23445592
Sudan,SDN,1994,YR1994,4.9139,2736.47192382813,24043948
Sudan,SDN,1995,YR1995,4.5965,2824.63208007813,24672143
Sudan,SDN,1996,YR1996,4.5303,2924.29077148438,25231528
Sudan,SDN,1997,YR1997,5.4783,3380.18676757813,25799821
Sudan,SDN,1998,YR1998,4.9213,3441.17919921875,26458999
Sudan,SDN,1999,YR1999,5.4429,3459.22998046875,27130613
Sudan,SDN,2000,YR2000,5.9997,3575.85205078125,27816745
Sudan,SDN,2001,YR2001,6.5478,3701.548828125,28516770
Sudan,SDN,2002,YR2002,7.9976,3814.31323242188,29228727
Sudan,SDN,2003,YR2003,8.2131,3946.92260742188,29896035
Sudan,SDN,2004,YR2004,9.1702,4041.05712890625,30556637
Sudan,SDN,2005,YR2005,10.867,4152.32275390625,31262444
Sudan,SDN,2006,YR2006,13.279,4299.97412109375,31992435
Sudan,SDN,2007,YR2007,14.3994,4415.78515625,32764135
Sudan,SDN,2008,YR2008,15.3752,4446.40966796875,33623980
Sudan,SDN,2009,YR2009,15.9254,4188.0546875,34569113
Sudan,SDN,2010,YR2010,16.9098,4219.8369140625,35414399
Sudan,SDN,2011,YR2011,16.2361,4467.6259765625,36140806
Sudan,SDN,2012,YR2012,17.522,4145.931640625,36923178
Sudan,SDN,2013,YR2013,17.6238,4130.48583984375,37785849
Sudan,SDN,2014,YR2014,18.5161,4207.50048828125,38823318
Sudan,SDN,2015,YR2015,21.5614,4159.1943359375,40024431
Sudan,SDN,2016,YR2016,23.9423,4174.56103515625,41259892
Sudan,SDN,2017,YR2017,23.6694,4061.01831054688,42714306
Sudan,SDN,2018,YR2018,23.8836,3816.65991210938,44230596
Sudan,SDN,2019,YR2019,23.4753,3625.52319335938,45548175
Sudan,SDN,2020,YR2020,21.3475,3401.24975585938,46789231
Sudan,SDN,2021,YR2021,23.0149,3248.9755859375,48066924
Sudan,SDN,2022,YR2022,21.403,3132.0771484375,49383346
Sudan,SDN,2023,YR2023,21.2733,2469.19458007813,50042791
Suriname,SUR,1992,YR1992,1.2246,17455.1256454322,417589
Suriname,SUR,1993,YR1993,1.2301,16217.1660347103,419352
Suriname,SUR,1994,YR1994,1.2369,16648.5345258933,422375
Suriname,SUR,1995,YR1995,1.2611,16368.311360582,429606
Suriname,SUR,1996,YR1996,1.245,16184.4999295065,438830
Suriname,SUR,1997,YR1997,1.2816,16754.3511427064,448067
Suriname,SUR,1998,YR1998,1.3024,16789.7549005356,457406
Suriname,SUR,1999,YR1999,1.2753,16217.5173031438,466916
Suriname,SUR,2000,YR2000,1.48,16220.1790603262,476643
Suriname,SUR,2001,YR2001,1.5203,16556.9440609927,486560
Suriname,SUR,2002,YR2002,1.1178,16678.0718706582,496551
Suriname,SUR,2003,YR2003,1.2343,17383.5015505612,506414
Suriname,SUR,2004,YR2004,1.3935,18585.5170864176,513923
Suriname,SUR,2005,YR2005,1.6884,19220.2839696605,519313
Suriname,SUR,2006,YR2006,1.531,20113.6707547695,524997
Suriname,SUR,2007,YR2007,1.4143,20902.1391589279,531016
Suriname,SUR,2008,YR2008,1.4596,21515.8119551093,537245
Suriname,SUR,2009,YR2009,1.4513,21906.4105447498,543568
Suriname,SUR,2010,YR2010,1.7492,22772.4754543689,549923
Suriname,SUR,2011,YR2011,1.9555,23829.5332856393,556269
Suriname,SUR,2012,YR2012,2.4442,24193.8412373922,562633
Suriname,SUR,2013,YR2013,2.2877,24624.0219854601,569020
Suriname,SUR,2014,YR2014,2.6206,24414.3554759734,575373
Suriname,SUR,2015,YR2015,2.725,23327.5252497447,581627
Suriname,SUR,2016,YR2016,2.9601,21950.4122148625,587757
Suriname,SUR,2017,YR2017,2.4497,22070.5137570835,593713
Suriname,SUR,2018,YR2018,2.1503,22938.5353715545,599513
Suriname,SUR,2019,YR2019,2.6607,22966.7405999124,605768
Suriname,SUR,2020,YR2020,2.6039,19091.3617184226,612317
Suriname,SUR,2021,YR2021,2.6077,18458.234999681,617896
Suriname,SUR,2022,YR2022,2.5392,18742.5873760369,623164
Suriname,SUR,2023,YR2023,2.6286,19043.7052869285,628886
Sweden,SWE,1992,YR1992,60.1864,38754.1054255812,8668067
Sweden,SWE,1993,YR1993,60.2645,37733.7840550764,8718561
Sweden,SWE,1994,YR1994,62.941,38971.0864300724,8780745
Sweden,SWE,1995,YR1995,62.641,40354.3638358779,8826939
Sweden,SWE,1996,YR1996,67.7538,40977.0678926629,8840998
Sweden,SWE,1997,YR1997,61.7946,42208.7856192189,8846062
Sweden,SWE,1998,YR1998,63.0028,43976.4357092157,8850974
Sweden,SWE,1999,YR1999,61.6835,45788.2227933722,8857874
Sweden,SWE,2000,YR2000,57.9822,47831.8605600815,8872109
Sweden,SWE,2001,YR2001,58.0564,48352.7533958574,8895960
Sweden,SWE,2002,YR2002,59.3863,49293.3893397368,8924958
Sweden,SWE,2003,YR2003,59.6558,50034.0504780612,8958229
Sweden,SWE,2004,YR2004,58.064,51920.6334066244,8993531
Sweden,SWE,2005,YR2005,54.5312,53157.8418720836,9029572
Sweden,SWE,2006,YR2006,55.0961,55331.3947277229,9080505
Sweden,SWE,2007,YR2007,52.8409,56693.8061363488,9148092
Sweden,SWE,2008,YR2008,51.7099,55734.5660553758,9219637
Sweden,SWE,2009,YR2009,46.9186,52910.0718453277,9298515
Sweden,SWE,2010,YR2010,52.8813,55477.8065473208,9378126
Sweden,SWE,2011,YR2011,48.4601,56802.5068066254,9449213
Sweden,SWE,2012,YR2012,45.7267,56150.1614121051,9519374
Sweden,SWE,2013,YR2013,43.9662,56309.823289586,9600379
Sweden,SWE,2014,YR2014,42.7765,57033.8459622049,9696110
Sweden,SWE,2015,YR2015,42.8983,58922.7315724805,9799186
Sweden,SWE,2016,YR2016,42.6299,59554.2704383421,9923085
Sweden,SWE,2017,YR2017,41.8796,59829.6019389199,10057698
Sweden,SWE,2018,YR2018,39.4283,60264.0023495139,10175214
Sweden,SWE,2019,YR2019,39.1398,61177.2012483349,10278887
Sweden,SWE,2020,YR2020,37.794,59518.6899026784,10353442
Sweden,SWE,2021,YR2021,39.8808,62675.0634508595,10415811
Sweden,SWE,2022,YR2022,36.2086,63158.3624047836,10486941
Sweden,SWE,2023,YR2023,35.3922,62665.2172577283,10536632
Switzerland,CHE,1992,YR1992,47.0831,61820.9948062077,6875364
Switzerland,CHE,1993,YR1993,44.7696,61183.3592394612,6938265
Switzerland,CHE,1994,YR1994,43.8367,61468.2818248134,6993795
Switzerland,CHE,1995,YR1995,44.6228,61352.5058587642,7040687
Switzerland,CHE,1996,YR1996,45.1726,61370.0162558854,7071850
Switzerland,CHE,1997,YR1997,43.8849,62606.7958593857,7088906
Switzerland,CHE,1998,YR1998,45.343,64312.3831928927,7110001
Switzerland,CHE,1999,YR1999,45.6071,65070.6300080959,7143991
Switzerland,CHE,2000,YR2000,44.7999,67267.5168300031,7184250
Switzerland,CHE,2001,YR2001,46.2235,67896.4342452847,7229854
Switzerland,CHE,2002,YR2002,44.5979,67335.4192976923,7284753
Switzerland,CHE,2003,YR2003,45.8877,66816.0388741154,7339001
Switzerland,CHE,2004,YR2004,46.4294,68151.1115651518,7389625
Switzerland,CHE,2005,YR2005,47.0618,69577.9141096946,7437115
Switzerland,CHE,2006,YR2006,46.6288,71959.2534681214,7483934
Switzerland,CHE,2007,YR2007,44.6476,74112.1462610266,7551117
Switzerland,CHE,2008,YR2008,46.0179,75231.2032017952,7647675
Switzerland,CHE,2009,YR2009,44.6539,72590.167532158,7743831
Switzerland,CHE,2010,YR2010,46.335,74168.0151169252,7824909
Switzerland,CHE,2011,YR2011,42.2986,74677.8014553429,7912398
Switzerland,CHE,2012,YR2012,43.609,74760.392567923,7996861
Switzerland,CHE,2013,YR2013,44.6168,75230.1574756221,8089346
Switzerland,CHE,2014,YR2014,40.9097,76064.2294126118,8188649
Switzerland,CHE,2015,YR2015,40.233,76440.0854543127,8282396
Switzerland,CHE,2016,YR2016,40.7897,77174.0109257641,8373338
Switzerland,CHE,2017,YR2017,39.8069,77499.1652248744,8451840
Switzerland,CHE,2018,YR2018,38.5013,79130.929306574,8514329
Switzerland,CHE,2019,YR2019,38.3792,79465.7241719733,8575280
Switzerland,CHE,2020,YR2020,35.8868,77197.6465921712,8638167
Switzerland,CHE,2021,YR2021,37.5792,80739.6229283127,8704546
Switzerland,CHE,2022,YR2022,34.4133,82128.8356102151,8777088
Switzerland,CHE,2023,YR2023,34.2217,81683.8662644452,8888093
Syrian Arab Republic,SYR,1992,YR1992,35.8789,6662.24314240165,13385571
Syrian Arab Republic,SYR,1993,YR1993,36.8699,6861.79504697602,13795686
Syrian Arab Republic,SYR,1994,YR1994,38.8822,7142.95380147314,14208583
Syrian Arab Republic,SYR,1995,YR1995,40.5114,7431.354210148,14616801
Syrian Arab Republic,SYR,1996,YR1996,43.5267,7943.44060493443,15018104
Syrian Arab Republic,SYR,1997,YR1997,43.3333,8126.36577647131,15417542
Syrian Arab Republic,SYR,1998,YR1998,46.0132,8456.78287525056,15820413
Syrian Arab Republic,SYR,1999,YR1999,45.2064,7951.39014713749,16228061
Syrian Arab Republic,SYR,2000,YR2000,45.9005,7807.92995548742,16637888
Syrian Arab Republic,SYR,2001,YR2001,46.0121,7698.3969367866,17051338
Syrian Arab Republic,SYR,2002,YR2002,45.8266,7811.81601910972,17468332
Syrian Arab Republic,SYR,2003,YR2003,45.9803,8177.54506854394,17889296
Syrian Arab Republic,SYR,2004,YR2004,48.0301,8528.65604597154,18336875
Syrian Arab Republic,SYR,2005,YR2005,58.808,8828.94590461523,18814091
Syrian Arab Republic,SYR,2006,YR2006,61.5671,8885.80539630373,19637022
Syrian Arab Republic,SYR,2007,YR2007,65.0214,8829.30906367425,20884125
Syrian Arab Republic,SYR,2008,YR2008,66.6781,8903.77225264131,21636564
